search URL:,https://patents.google.com/?q=%28Artificial+Intelligence%29&oq=Artificial+Intelligence,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
US-5781785-A,Method and apparatus for providing an optimized document file of multiple pages ,Adobe Systems Inc,"Edward R. Rowe, Eswar Priyadarshan",1995-09-26,1995-09-26,1998-07-14,1998-07-14,https://patents.google.com/patent/US5781785A/en,https://patentimages.storage.googleapis.com/16/e1/af/ecb3dc66099828/US5781785-drawings-page-2.png
CN-111192200-A,Image Super-Resolution Reconstruction Method Based on Residual Network with Fusion Attention Mechanism ,南京邮电大学,"陈靖, 章韵",2020-01-02,2020-01-02,2020-05-22,,https://patents.google.com/patent/CN111192200A/en,https://patentimages.storage.googleapis.com/6e/4e/1a/9cb57ed729e8ed/HDA0002353929360000011.png
US-2004268229-A1,Markup language editing with an electronic form ,Microsoft Corporation,"Jean Paoli, Adriana Ardeleanu, Christian Stark, Jonathan Rivers-Moore, Evgeny Veselov",2003-06-27,2003-06-27,2004-12-30,,https://patents.google.com/patent/US20040268229A1/en,https://patentimages.storage.googleapis.com/fc/d9/b8/9a280189920ffa/US20040268229A1-20041230-D00000.png
US-6108627-A,Automatic transcription tool ,Nortel Networks Corporation,Michael Sabourin,1997-10-31,1997-10-31,2000-08-22,2000-08-22,https://patents.google.com/patent/US6108627A/en,https://patentimages.storage.googleapis.com/fe/c9/9d/d85aa7b17c8cc8/US6108627-drawings-page-2.png
US-5780834-A,Imaging and illumination optics assembly ,"Welch Allyn, Inc.","William H. Havens, Charles M. Hammond, Jr., Robert J. Hennick, Robert C. Hinkley, Robert J. Wood, Sr., Tanya A. Onori, Thomas W. Karpen",1995-05-15,1996-05-14,1998-07-14,1998-07-14,https://patents.google.com/patent/US5780834A/en,https://patentimages.storage.googleapis.com/33/32/63/cbe1667b4f2528/US5780834-drawings-page-2.png
US-2006170669-A1,Digital picture frame and method for editing ,"Walker Jay S, Jorasch James A, Sammon Russell P, Santisi Steven M, Garcia Victor M","Jay Walker, James Jorasch, Russell Sammon, Steven Santisi, Victor Garcia",2002-08-12,2003-08-12,2006-08-03,,https://patents.google.com/patent/US20060170669A1/en,https://patentimages.storage.googleapis.com/62/b4/94/3c79cfd08be8f7/US20060170669A1-20060803-D00000.png
US-5761689-A,Autocorrecting text typed into a word processing document ,Microsoft Corporation,"Steven J. Rayson, Dean J. Hachamovitch, Andrew L. Kwatinetz, Stephen M. Hirsch",1994-09-01,1994-09-01,1998-06-02,1998-06-02,https://patents.google.com/patent/US5761689A/en,https://patentimages.storage.googleapis.com/6a/aa/74/2c7a96debc817b/US5761689-drawings-page-2.png
US-2007078314-A1,System and method for measuring and predicting insulin dosing rates ,"Grounsell Richard L, Booth Robert C","Richard Grounsell, Robert Booth",2005-09-30,2006-09-29,2007-04-05,,https://patents.google.com/patent/US20070078314A1/en,https://patentimages.storage.googleapis.com/0f/2c/a7/1cf9bcdd9b47d7/US20070078314A1-20070405-D00000.png
US-8688601-B2,Systems and methods for generating machine learning-based classifiers for detecting specific categories of sensitive information ,Symantec Corporation,Sumesh Jaiswal,2011-05-23,2011-07-26,2014-04-01,2014-04-01,https://patents.google.com/patent/US8688601B2/en,https://patentimages.storage.googleapis.com/97/52/d8/794cf6ad4d1404/US08688601-20140401-D00000.png
US-6262732-B1,Method and apparatus for managing and navigating within stacks of document pages ,"Scansoft, Inc.","Denis Raymond Coleman, Lev Belov, Todd Farrell Basche, Pierre-Alain Cotte",1993-10-25,1994-03-24,2001-07-17,2001-07-17,https://patents.google.com/patent/US6262732B1/en,https://patentimages.storage.googleapis.com/6e/ec/ba/6755437afd9481/US6262732-drawings-page-2.png
US-6427913-B1,Object control and tracking system with zonal transition detection ,"Key-Trak, Inc.",William C. Maloney,1998-09-11,1999-09-09,2002-08-06,2002-08-06,https://patents.google.com/patent/US6427913B1/en,https://patentimages.storage.googleapis.com/16/d1/51/a686cc0d9663ed/US6427913-drawings-page-3.png
US-5510975-A,Method of logical operations in home automation ,"Atlantic Software, Inc.","Eldon W. Ziegler, Jr.",1994-07-01,1994-07-01,1996-04-23,1996-04-23,https://patents.google.com/patent/US5510975A/en,https://patentimages.storage.googleapis.com/98/fd/3f/e5d8760609f386/US5510975-drawings-page-2.png
US-8762298-B1,Machine learning based botnet detection using real-time connectivity graph based traffic features ,"Narus, Inc.","Supranamaya Ranjan, Joshua Robinson, Feilong Chen",2011-01-05,2011-01-05,2014-06-24,2014-06-24,https://patents.google.com/patent/US8762298B1/en,https://patentimages.storage.googleapis.com/15/2e/b5/4a2afdc07cb379/US08762298-20140624-D00000.png
US-2011270135-A1,Augmented reality for testing and training of human performance ,"Christopher John Dooley, Barry James French","Christopher John Dooley, Barry James French",2009-11-30,2010-11-30,2011-11-03,,https://patents.google.com/patent/US20110270135A1/en,https://patentimages.storage.googleapis.com/a2/7a/ba/5cc407d84d2757/US20110270135A1-20111103-D00000.png
US-6718046-B2,Low visibility watermark using time decay fluorescence ,Digimarc Corporation,"Alastair M. Reed, Lou H. Berkley, Jr.",1995-05-08,2001-08-31,2004-04-06,2004-04-06,https://patents.google.com/patent/US6718046B2/en,https://patentimages.storage.googleapis.com/36/f1/f1/275ac37f401e3c/US06718046-20040406-D00000.png
US-5367148-A,Counterfeit detection using ID numbers with at least one random portion ,"Cias, Inc.","Leonard Storch, Ernst van Haagen",1986-04-18,1991-03-15,1994-11-22,1994-11-22,https://patents.google.com/patent/US5367148A/en,https://patentimages.storage.googleapis.com/1b/a7/3e/c0917cc872b58c/US5367148-drawings-page-2.png
US-7805299-B2,Method and apparatus for improving the transcription accuracy of speech recognition software ,Coifman Robert E,Robert E. Coifman,2004-03-01,2006-10-23,2010-09-28,2010-09-28,https://patents.google.com/patent/US7805299B2/en,https://patentimages.storage.googleapis.com/f2/cd/61/fe38f427d6f0b3/US07805299-20100928-D00000.png
US-4878175-A,Method for generating patient-specific flowsheets by adding/deleting parameters ,Emtek Health Care Systems,"Ronald E. Norden-Paul, Murray A. Fein, Sandra L. Stewart",1987-11-03,1987-11-03,1989-10-31,1989-10-31,https://patents.google.com/patent/US4878175A/en,https://patentimages.storage.googleapis.com/48/5a/ed/094d3b6acc7337/US4878175-drawings-page-2.png
US-7689409-B2,Text language identification ,France Telecom,Johannes Heinecke,2002-12-17,2003-12-11,2010-03-30,2010-03-30,https://patents.google.com/patent/US7689409B2/en,https://patentimages.storage.googleapis.com/0b/da/09/42bdf2d2042214/US07689409-20100330-D00000.png
US-8684900-B2,Health monitoring appliance ,Bao Tran,Bao Tran,2006-05-16,2012-11-29,2014-04-01,2014-04-01,https://patents.google.com/patent/US8684900B2/en,https://patentimages.storage.googleapis.com/79/69/e3/9473004e387312/US08684900-20140401-D00000.png
US-2014012574-A1,Interactive timeline for presenting and organizing tasks ,Maluuba Inc.,"Sam Pasupalak, Adrian Petrescu, Tareq Ismail, James Simpson, Jennifer Lee",2012-06-21,2013-06-21,2014-01-09,,https://patents.google.com/patent/US20140012574A1/en,https://patentimages.storage.googleapis.com/3b/34/6d/869edb337c001c/US20140012574A1-20140109-D00000.png
US-8688453-B1,Intent mining via analysis of utterances ,"Nuance Communications, Inc.","Sachindra Joshi, Shantanu Godbole",2011-02-28,2011-02-28,2014-04-01,2014-04-01,https://patents.google.com/patent/US8688453B1/en,https://patentimages.storage.googleapis.com/fd/5f/8f/c972b78940ea70/US08688453-20140401-D00000.png
US-5812697-A,Method and apparatus for recognizing hand-written characters using a weighting dictionary ,Nippon Steel Corporation,"Yoshifumi Sakai, Yoshitaka Ikeda",1994-06-10,1997-02-14,1998-09-22,1998-09-22,https://patents.google.com/patent/US5812697A/en,https://patentimages.storage.googleapis.com/7d/6c/c4/1f23d932ca8346/US5812697-drawings-page-3.png
US-9378740-B1,Command suggestions during automatic speech recognition ,"Amazon Technologies, Inc.","Alexander David Rosen, Yuwang Yin",2014-09-30,2014-09-30,2016-06-28,2016-06-28,https://patents.google.com/patent/US9378740B1/en,https://patentimages.storage.googleapis.com/e7/e9/a1/e9f1a3bfae1879/US09378740-20160628-D00000.png
US-2017132785-A1,Method and system for evaluating the quality of a surgical procedure from in-vivo video ,"Xerox Corporation, University Of Rochester","Safwan R. Wshah, Ahmed E. Ghazi, Raja Bala, Devansh Arpit",2015-11-09,2016-04-26,2017-05-11,,https://patents.google.com/patent/US20170132785A1/en,https://patentimages.storage.googleapis.com/7f/f1/6a/c3dc378091204e/US20170132785A1-20170511-D00000.png
US-2015193379-A1,System and method for cognizant time-based reminders ,Apple Inc.,Sarin S. Mehta,2014-01-06,2014-11-17,2015-07-09,,https://patents.google.com/patent/US20150193379A1/en,https://patentimages.storage.googleapis.com/80/1e/60/90921e3002d1ef/US20150193379A1-20150709-D00000.png
US-7478091-B2,System and method for measuring image similarity based on semantic meaning ,International Business Machines Corporation,"Aleksandra Mojsilovic, Bernice Rogowitz, Jose Gomes",2002-04-15,2006-02-21,2009-01-13,2009-01-13,https://patents.google.com/patent/US7478091B2/en,https://patentimages.storage.googleapis.com/cb/b8/38/ff79abbf986631/US07478091-20090113-D00000.png
US-5721938-A,Method and device for parsing and analyzing natural language sentences and text ,Stuckey; Barbara K.,Barbara K. Stuckey,1995-06-07,1995-06-07,1998-02-24,1998-02-24,https://patents.google.com/patent/US5721938A/en,https://patentimages.storage.googleapis.com/c4/68/30/af4b733928a903/US5721938-drawings-page-2.png
US-7168035-B1,Building a view on markup language data through a set of components ,Microsoft Corporation,"Joshua S. Bell, Alessandro Catorcini, Andrew Paul Begun, Jean D. Paoli, Jun Jin, Laurent Mollicone, Willson Kulandai Raj",2003-06-11,2003-06-11,2007-01-23,2007-01-23,https://patents.google.com/patent/US7168035B1/en,https://patentimages.storage.googleapis.com/e3/82/8f/4611e82c0036c4/US07168035-20070123-D00000.png
US-5781914-A,"Converting documents, with links to other electronic information, between hardcopy and electronic formats ","Ricoh Company, Ltd., Ricoh Corporation","David G. Stork, K. Venkatesh Prasad",1995-06-30,1995-06-30,1998-07-14,1998-07-14,https://patents.google.com/patent/US5781914A/en,https://patentimages.storage.googleapis.com/3d/21/73/6f2eb0102a151c/US5781914-drawings-page-2.png
US-6268853-B1,Data structure for use in enterprise controls ,"Rockwell Technologies, L.L.C.","Josiah C. Hoskins, Ruven E. Brooks",1999-09-30,1999-09-30,2001-07-31,2001-07-31,https://patents.google.com/patent/US6268853B1/en,https://patentimages.storage.googleapis.com/2d/21/bb/a1de9fc6dc474f/US6268853-drawings-page-2.png
US-5970482-A,System for data mining using neuroagents ,Datamind Corporation,"Khai Minh Pham, Eric Bertrand Rajkovic, Veronique Piffero",1996-02-12,1996-02-12,1999-10-19,1999-10-19,https://patents.google.com/patent/US5970482A/en,https://patentimages.storage.googleapis.com/c3/c5/d0/9ef0465dcd0a44/US5970482-drawings-page-3.png
US-6055531-A,Down-line transcription system having context sensitive searching capability ,Engate Incorporated,"James D. Bennett, Lawrence M. Jarvis",1993-03-24,1997-06-23,2000-04-25,2000-04-25,https://patents.google.com/patent/US6055531A/en,https://patentimages.storage.googleapis.com/21/dc/9f/5294f6c46df7fe/US6055531-drawings-page-2.png
US-8359124-B2,Energy optimization system ,General Electric Company,"Zhi Zhou, Juan Manuel De Bedout, John Michael Kern, Emrah Biyik, Ramu Sharat Chandra",2009-11-05,2009-12-17,2013-01-22,2013-01-22,https://patents.google.com/patent/US8359124B2/en,https://patentimages.storage.googleapis.com/ed/68/10/2fc5502b44a2ff/US08359124-20130122-D00000.png
US-5288985-A,Instant portable bar code reader ,Norand Corporation,"George E. Chadima, Jr., Vadim Laser",1981-12-28,1992-08-31,1994-02-22,1994-02-22,https://patents.google.com/patent/US5288985A/en,https://patentimages.storage.googleapis.com/98/91/72/001eb5b7e18996/US5288985-drawings-page-3.png
US-11194972-B1,Semantic sentiment analysis method fusing in-depth features and time sequence models ,"Institute Of Automation, Chinese Academy Of Sciences","Jianhua Tao, Ke Xu, Bin Liu, Yongwei Li",2021-02-19,2021-09-01,2021-12-07,2021-12-07,https://patents.google.com/patent/US11194972B1/en,https://patentimages.storage.googleapis.com/69/bb/ef/918549c92d4fce/US11194972-20211207-D00000.png
US-2008221866-A1,Machine Learning For Transliteration ,"Lalitesh Katragadda, Pawan Deshpande, Anupama Dutta, Nitin Arora","Lalitesh Katragadda, Pawan Deshpande, Anupama Dutta, Nitin Arora",2007-03-06,2008-03-06,2008-09-11,,https://patents.google.com/patent/US20080221866A1/en,https://patentimages.storage.googleapis.com/d4/30/29/8492cbcdef3222/US20080221866A1-20080911-D00000.png
US-5475587-A,Method and apparatus for efficient morphological text analysis using a high-level language for compact specification of inflectional paradigms ,Digital Equipment Corporation,"Peter G. Anick, Suzanne O. Artemieff",1991-06-28,1991-07-12,1995-12-12,1995-12-12,https://patents.google.com/patent/US5475587A/en,https://patentimages.storage.googleapis.com/24/7d/aa/e796826619bc7e/US5475587-drawings-page-2.png
US-8006180-B2,Spell checking in network browser based applications ,Mircrosoft Corporation,"Brian R. Tunning, Omar H. Shahine, Walter Hsueh, Imran I. Qureshi",2006-01-10,2006-01-10,2011-08-23,2011-08-23,https://patents.google.com/patent/US8006180B2/en,https://patentimages.storage.googleapis.com/cd/b2/e7/983c81a17f5a4d/US08006180-20110823-D00000.png
US-5128525-A,Convolution filtering for decoding self-clocking glyph shape codes ,Xerox Corporation,"Richard G. Stearns, David L. Hecht, Dan S. Bloomberg",1990-07-31,1990-07-31,1992-07-07,1992-07-07,https://patents.google.com/patent/US5128525A/en,https://patentimages.storage.googleapis.com/d0/6b/3b/e8d0a13d096b35/US5128525-drawings-page-2.png
US-6820075-B2,Document-centric system with auto-completion ,Xerox Corporation,"James G. Shanahan, Gregory T. Grefenstette",2001-08-13,2001-12-05,2004-11-16,2004-11-16,https://patents.google.com/patent/US6820075B2/en,https://patentimages.storage.googleapis.com/5f/2b/6d/6496d617496776/US06820075-20041116-D00000.png
US-5450537-A,Method and apparatus for completing a partially completed document in accordance with a blank form from data automatically retrieved from a database ,"Hitachi, Ltd.","Chiaki Hirai, Hidefumi Kondo",1989-12-08,1993-11-04,1995-09-12,1995-09-12,https://patents.google.com/patent/US5450537A/en,https://patentimages.storage.googleapis.com/05/f3/f3/29e4160d3a3bfe/US5450537-drawings-page-2.png
US-2005221341-A1,Sequence-based karyotyping ,"Shimkets Richard A, Braverman Michael S","Richard Shimkets, Michael Braverman",2003-10-22,2004-10-22,2005-10-06,,https://patents.google.com/patent/US20050221341A1/en,https://patentimages.storage.googleapis.com/be/d0/19/966539ccc66d8d/US20050221341A1-20051006-D00001.png
US-6119944-A,Down-loadable hand-held optical reader ,"Symbol Technologies, Inc.","Altaf Mulla, Robert Sanders, John Lert, Jr., Joseph Katz, Chinh Tan, Ed Barkan, Howard Shepard",1997-02-03,1997-02-03,2000-09-19,2000-09-19,https://patents.google.com/patent/US6119944A/en,https://patentimages.storage.googleapis.com/d4/24/54/ec8e15faf0c80f/US6119944-drawings-page-3.png
US-6470306-B1,"Automated translation of annotated text based on the determination of locations for inserting annotation tokens and linked ending, end-of-sentence or language tokens ",Logovista Corporation,"Lewis G. Pringle, Robert W. Swerdlow, Alec Wysoker",1996-04-23,1997-06-09,2002-10-22,2002-10-22,https://patents.google.com/patent/US6470306B1/en,https://patentimages.storage.googleapis.com/86/8f/63/c06c4b9946cc50/US6470306-drawings-page-3.png
US-2003040957-A1,Advertising employing watermarking ,Willam Y. Conwell,"Tony F. Rodriguez, Geoffey B. Rhoads, J. Scott Carr, Bruce L. Davis",1995-07-27,1999-06-29,2003-02-27,,https://patents.google.com/patent/US20030040957A1/en,https://patentimages.storage.googleapis.com/61/43/46/8b28edac2686b3/US20030040957A1-20030227-D00000.png
